Order Date,Year,Month,Month_Name,Category,Sub-Category,Region,Segment,Sales,Profit,Discount,Quantity
2014-12-26,2014,12,December,Office Supplies,Fasteners,West,Corporate,27.552,9.2988,0.2,3
2016-10-28,2016,10,October,Office Supplies,Paper,East,Corporate,32.4,15.552,0.0,5
2016-10-28,2016,10,October,Office Supplies,Storage,East,Corporate,1082.48,10.8248,0.0,8
2016-10-28,2016,10,October,Office Supplies,Paper,East,Corporate,56.91,27.3168,0.0,3
2016-10-28,2016,10,October,Furniture,Furnishings,East,Corporate,77.6,38.024,0.0,4
2016-10-28,2016,10,October,Office Supplies,Binders,East,Corporate,14.28,6.5688,0.0,1
2017-11-19,2017,11,November,Furniture,Tables,Central,Consumer,219.075,-131.445,0.5,3
2015-05-04,2015,5,May,Furniture,Furnishings,East,Corporate,26.8,12.864,0.0,2
2014-12-30,2014,12,December,Office Supplies,Art,Central,Corporate,9.84,2.8536,0.0,3
2014-06-01,2014,6,June,Office Supplies,Binders,East,Home Office,45.48,20.9208,0.0,3
2014-06-01,2014,6,June,Office Supplies,Art,East,Home Office,289.2,83.868,0.0,6
2017-04-15,2017,4,April,Office Supplies,Art,South,Consumer,4.89,2.0049,0.0,1
2016-09-12,2016,9,September,Furniture,Furnishings,West,Corporate,15.136,3.5948,0.2,4
2016-09-12,2016,9,September,Furniture,Chairs,West,Corporate,466.768,52.5114,0.2,2
2016-09-12,2016,9,September,Furniture,Furnishings,West,Corporate,15.232,1.7136,0.2,1
2016-09-12,2016,9,September,Office Supplies,Labels,West,Corporate,6.264,2.0358,0.2,3
2014-09-27,2014,9,September,Furniture,Furnishings,East,Corporate,87.54,37.6422,0.0,3
2014-08-09,2014,8,August,Technology,Phones,South,Corporate,178.384,22.298,0.2,2
2014-08-09,2014,8,August,Office Supplies,Paper,South,Corporate,15.552,5.4432,0.2,3
2014-12-28,2014,12,December,Office Supplies,Art,East,Corporate,99.136,8.6744,0.2,4
2014-11-04,2014,11,November,Furniture,Chairs,East,Home Office,135.882,24.1568,0.1,1
2014-11-04,2014,11,November,Technology,Machines,East,Home Office,3991.98,1995.99,0.0,2
2014-11-04,2014,11,November,Technology,Phones,East,Home Office,275.94,80.0226,0.0,6
2014-11-04,2014,11,November,Technology,Accessories,East,Home Office,360.0,129.6,0.0,4
2014-11-04,2014,11,November,Office Supplies,Storage,East,Home Office,43.57,13.071,0.0,1
2014-09-19,2014,9,September,Office Supplies,Fasteners,West,Corporate,7.16,3.58,0.0,2
2016-04-23,2016,4,April,Office Supplies,Binders,West,Corporate,251.52,81.744,0.2,6
2016-04-23,2016,4,April,Technology,Accessories,West,Corporate,99.99,34.9965,0.0,1
2017-11-03,2017,11,November,Furniture,Furnishings,South,Corporate,15.992,0.9995,0.2,1
2016-08-30,2016,8,August,Technology,Phones,East,Consumer,290.898,-67.8762,0.4,3
2016-08-30,2016,8,August,Office Supplies,Storage,East,Consumer,54.224,3.389,0.2,2
2016-08-30,2016,8,August,Furniture,Chairs,East,Consumer,786.744,-258.5016,0.3,4
2016-08-30,2016,8,August,Office Supplies,Labels,East,Consumer,100.24,33.831,0.2,10
2016-08-30,2016,8,August,Office Supplies,Binders,East,Consumer,37.764,-27.6936,0.7,6
2016-04-25,2016,4,April,Technology,Phones,East,Consumer,82.8,-20.7,0.4,2
2016-04-25,2016,4,April,Office Supplies,Binders,East,Consumer,20.724,-13.816,0.7,2
2016-04-25,2016,4,April,Office Supplies,Binders,East,Consumer,4.896,-3.4272,0.7,3
2015-09-01,2015,9,September,Office Supplies,Binders,West,Consumer,4.752,1.6038,0.2,1
2015-09-01,2015,9,September,Technology,Copiers,West,Consumer,959.984,335.9944,0.2,2
2015-09-01,2015,9,September,Office Supplies,Binders,West,Consumer,14.368,4.49,0.2,4
2014-07-12,2014,7,July,Office Supplies,Binders,West,Corporate,7.712,2.7956,0.2,2
2014-07-12,2014,7,July,Furniture,Tables,West,Corporate,698.352,-17.4588,0.2,3
2015-06-22,2015,6,June,Office Supplies,Fasteners,West,Consumer,4.96,2.3312,0.0,4
2014-04-13,2014,4,April,Office Supplies,Art,East,Corporate,17.856,1.116,0.2,4
2014-04-13,2014,4,April,Office Supplies,Binders,East,Corporate,509.97,-407.976,0.7,10
2014-04-13,2014,4,April,Office Supplies,Fasteners,East,Corporate,30.992,10.0724,0.2,13
2014-04-13,2014,4,April,Technology,Phones,East,Corporate,71.928,8.3916,0.4,12
2015-12-20,2015,12,December,Office Supplies,Storage,Central,Consumer,88.8,-2.22,0.2,4
2017-06-15,2017,6,June,Technology,Phones,West,Consumer,47.976,4.7976,0.2,3
2017-07-08,2017,7,July,Office Supplies,Art,East,Consumer,7.56,3.0996,0.0,3
2017-07-08,2017,7,July,Office Supplies,Paper,East,Consumer,24.56,11.5432,0.0,2
2017-07-08,2017,7,July,Office Supplies,Art,East,Consumer,12.96,4.1472,0.0,2
2016-09-01,2016,9,September,Technology,Accessories,East,Home Office,6.79,2.3086,0.0,1
2016-09-01,2016,9,September,Office Supplies,Paper,East,Home Office,24.56,11.5432,0.0,2
2016-09-01,2016,9,September,Office Supplies,Binders,East,Home Office,3.048,1.0668,0.2,1
2016-09-01,2016,9,September,Office Supplies,Paper,East,Home Office,49.12,23.0864,0.0,4
2016-09-01,2016,9,September,Office Supplies,Binders,East,Home Office,4355.168,1415.4296,0.2,4
2016-04-08,2016,4,April,Furniture,Bookcases,East,Consumer,388.704,-4.8588,0.2,6
2016-04-08,2016,4,April,Office Supplies,Envelopes,East,Consumer,8.26,3.7996,0.0,2
2016-04-08,2016,4,April,Office Supplies,Art,East,Consumer,17.04,6.9864,0.0,4
2016-04-08,2016,4,April,Office Supplies,Paper,East,Consumer,34.4,15.824,0.0,5
2016-04-23,2016,4,April,Office Supplies,Paper,South,Corporate,36.24,11.325,0.2,5
2017-03-08,2017,3,March,Office Supplies,Appliances,South,Corporate,647.84,168.4384,0.0,8
2017-03-08,2017,3,March,Office Supplies,Labels,South,Corporate,20.7,9.936,0.0,2
2017-09-25,2017,9,September,Office Supplies,Labels,East,Consumer,20.7,9.936,0.0,2
2017-09-25,2017,9,September,Furniture,Chairs,East,Consumer,488.646,86.8704,0.1,3
2017-09-25,2017,9,September,Office Supplies,Art,East,Consumer,5.56,1.4456,0.0,2
2017-09-25,2017,9,September,Furniture,Furnishings,East,Consumer,47.12,20.7328,0.0,8
2014-09-24,2014,9,September,Office Supplies,Storage,West,Consumer,211.96,8.4784,0.0,4
2016-10-21,2016,10,October,Office Supplies,Binders,East,Corporate,23.2,10.44,0.0,4
2016-10-21,2016,10,October,Office Supplies,Supplies,East,Corporate,7.36,0.1472,0.0,2
2016-10-21,2016,10,October,Office Supplies,Storage,East,Corporate,104.79,29.3412,0.0,7
2016-10-21,2016,10,October,Furniture,Bookcases,East,Corporate,1043.92,271.4192,0.0,4
2017-05-29,2017,5,May,Office Supplies,Paper,Central,Consumer,25.92,9.396,0.2,5
2017-05-29,2017,5,May,Office Supplies,Storage,Central,Consumer,53.424,4.6746,0.2,3
2014-07-23,2014,7,July,Office Supplies,Binders,West,Consumer,8.16,-5.712,0.7,5
2014-07-23,2014,7,July,Technology,Accessories,West,Consumer,1023.936,179.1888,0.2,8
2014-07-23,2014,7,July,Office Supplies,Art,West,Consumer,9.24,0.924,0.2,1
2014-07-23,2014,7,July,Technology,Accessories,West,Consumer,479.04,-29.94,0.2,10
2016-09-28,2016,9,September,Office Supplies,Paper,Central,Corporate,99.136,30.98,0.2,4
2017-08-27,2017,8,August,Furniture,Tables,East,Corporate,1488.424,-297.6848,0.3,7
2015-04-28,2015,4,April,Office Supplies,Appliances,Central,Consumer,8.652,-20.3322,0.8,3
2015-04-28,2015,4,April,Office Supplies,Storage,Central,Consumer,23.832,2.6811,0.2,3
2015-04-28,2015,4,April,Office Supplies,Binders,Central,Consumer,12.176,-18.8728,0.8,4
2016-10-28,2016,10,October,Office Supplies,Paper,West,Corporate,50.96,25.48,0.0,7
2016-10-28,2016,10,October,Office Supplies,Binders,West,Corporate,49.536,17.3376,0.2,3
2015-06-26,2015,6,June,Technology,Accessories,Central,Corporate,41.9,8.799,0.0,2
2015-11-27,2015,11,November,Furniture,Tables,South,Consumer,375.4575,-157.0095,0.45,3
2015-11-27,2015,11,November,Technology,Accessories,South,Consumer,83.976,-1.0497,0.2,3
2015-12-03,2015,12,December,Technology,Machines,East,Corporate,482.34,-337.638,0.7,4
2015-12-03,2015,12,December,Furniture,Furnishings,East,Corporate,2.96,0.777,0.2,1
2014-11-24,2014,11,November,Office Supplies,Art,East,Consumer,2.624,0.4264,0.2,1
2017-12-11,2017,12,December,Office Supplies,Binders,East,Consumer,23.36,7.884,0.2,4
2017-12-11,2017,12,December,Technology,Accessories,East,Consumer,39.98,13.5932,0.0,2
2014-09-21,2014,9,September,Technology,Phones,West,Consumer,246.384,27.7182,0.2,2
2014-09-21,2014,9,September,Technology,Copiers,West,Consumer,1799.97,701.9883,0.0,3
2014-06-07,2014,6,June,Office Supplies,Binders,Central,Corporate,12.462,-20.5623,0.8,3
2017-06-30,2017,6,June,Office Supplies,Binders,West,Home Office,75.792,25.5798,0.2,3
2017-10-17,2017,10,October,Office Supplies,Storage,East,Corporate,49.96,9.4924,0.0,2
2017-10-17,2017,10,October,Office Supplies,Paper,East,Corporate,12.96,6.2208,0.0,2
2015-10-31,2015,10,October,Office Supplies,Supplies,Central,Home Office,70.12,21.036,0.0,4
2016-09-08,2016,9,September,Office Supplies,Storage,Central,Consumer,35.952,3.5952,0.2,3
2016-09-08,2016,9,September,Furniture,Bookcases,Central,Consumer,2396.2656,-317.1528,0.32,4
2016-09-08,2016,9,September,Office Supplies,Storage,Central,Consumer,131.136,-32.784,0.2,4
2016-09-08,2016,9,September,Technology,Accessories,Central,Consumer,57.584,0.7198,0.2,2
2014-12-24,2014,12,December,Office Supplies,Paper,South,Consumer,9.568,3.4684,0.2,2
2014-04-16,2014,4,April,Office Supplies,Art,South,Corporate,39.072,9.768,0.2,6
2017-12-24,2017,12,December,Office Supplies,Appliances,East,Consumer,35.91,9.6957,0.0,3
2017-12-08,2017,12,December,Technology,Accessories,West,Consumer,179.95,37.7895,0.0,5
2017-12-08,2017,12,December,Technology,Copiers,West,Consumer,1199.976,434.9913,0.2,3
2017-12-08,2017,12,December,Office Supplies,Paper,West,Consumer,27.15,13.3035,0.0,5
2017-12-08,2017,12,December,Furniture,Tables,West,Consumer,1004.024,-112.9527,0.2,7
2017-12-08,2017,12,December,Office Supplies,Paper,West,Consumer,9.68,4.6464,0.0,1
2017-12-08,2017,12,December,Office Supplies,Labels,West,Consumer,28.35,13.608,0.0,9
2017-12-08,2017,12,December,Office Supplies,Paper,West,Consumer,55.98,27.4302,0.0,1
2017-12-08,2017,12,December,Furniture,Bookcases,West,Consumer,1336.829,31.4548,0.15,13
2017-12-08,2017,12,December,Furniture,Chairs,West,Consumer,113.568,-18.4548,0.2,2
2017-11-03,2017,11,November,Office Supplies,Paper,West,Corporate,139.86,65.7342,0.0,7
2017-11-03,2017,11,November,Furniture,Chairs,West,Corporate,307.136,26.8744,0.2,4
2017-06-24,2017,6,June,Office Supplies,Art,West,Consumer,95.92,25.8984,0.0,8
2016-04-14,2016,4,April,Furniture,Chairs,West,Consumer,383.8,38.38,0.2,5
2017-11-06,2017,11,November,Office Supplies,Paper,South,Corporate,5.78,2.8322,0.0,1
2017-03-04,2017,3,March,Office Supplies,Art,West,Corporate,9.32,2.7028,0.0,4
2017-03-04,2017,3,March,Office Supplies,Envelopes,West,Corporate,15.25,7.015,0.0,1
2014-06-22,2014,6,June,Technology,Accessories,West,Consumer,196.752,56.5662,0.2,6
2017-10-19,2017,10,October,Furniture,Furnishings,East,Corporate,56.56,14.7056,0.0,4
2017-10-19,2017,10,October,Office Supplies,Storage,East,Corporate,32.7,8.502,0.0,3
2017-08-21,2017,8,August,Furniture,Chairs,South,Consumer,866.4,225.264,0.0,4
2017-11-23,2017,11,November,Furniture,Furnishings,Central,Corporate,28.4,11.076,0.0,2
2017-11-23,2017,11,November,Office Supplies,Binders,Central,Corporate,287.92,138.2016,0.0,8
2014-09-12,2014,9,September,Technology,Machines,East,Home Office,69.99,30.0957,0.0,1
2017-10-01,2017,10,October,Office Supplies,Art,Central,Corporate,6.672,0.5004,0.2,6
2016-04-15,2016,4,April,Office Supplies,Binders,South,Home Office,189.588,-145.3508,0.7,2
2016-04-15,2016,4,April,Technology,Accessories,South,Home Office,408.744,76.6395,0.2,7
2016-04-15,2016,4,April,Technology,Accessories,South,Home Office,291.96,54.7425,0.2,5
2016-04-15,2016,4,April,Office Supplies,Storage,South,Home Office,4.768,-0.7748,0.2,2
2016-06-06,2016,6,June,Office Supplies,Storage,East,Consumer,714.3,207.147,0.0,5
2014-12-19,2014,12,December,Office Supplies,Binders,South,Consumer,4.812,-3.6892,0.7,2
2014-12-19,2014,12,December,Technology,Accessories,South,Consumer,247.8,-18.585,0.2,5
2016-06-12,2016,6,June,Technology,Machines,Central,Home Office,1007.979,43.1991,0.3,3
2016-06-12,2016,6,June,Office Supplies,Paper,Central,Home Office,313.488,113.6394,0.2,7
2017-09-15,2017,9,September,Office Supplies,Paper,Central,Corporate,31.872,11.5536,0.2,8
2017-01-20,2017,1,January,Furniture,Chairs,East,Corporate,207.846,2.3094,0.1,3
2016-09-05,2016,9,September,Furniture,Furnishings,Central,Consumer,12.22,3.666,0.0,1
2016-09-05,2016,9,September,Office Supplies,Storage,Central,Consumer,194.94,23.3928,0.0,3
2016-09-05,2016,9,September,Office Supplies,Storage,Central,Consumer,70.95,20.5755,0.0,3
2016-09-05,2016,9,September,Office Supplies,Paper,Central,Consumer,91.36,42.0256,0.0,4
2016-09-05,2016,9,September,Furniture,Chairs,Central,Consumer,242.94,29.1528,0.0,3
2016-09-05,2016,9,September,Office Supplies,Labels,Central,Consumer,22.05,10.584,0.0,7
2017-03-20,2017,3,March,Furniture,Furnishings,Central,Consumer,2.91,1.3677,0.0,1
2016-04-01,2016,4,April,Office Supplies,Art,East,Consumer,59.52,15.4752,0.0,3
2016-04-01,2016,4,April,Office Supplies,Storage,East,Consumer,161.94,9.7164,0.0,3
2016-04-01,2016,4,April,Office Supplies,Art,East,Consumer,263.88,71.2476,0.0,6
2016-04-01,2016,4,April,Office Supplies,Art,East,Consumer,30.48,7.9248,0.0,3
2016-04-01,2016,4,April,Office Supplies,Art,East,Consumer,9.84,2.8536,0.0,3
2016-04-01,2016,4,April,Technology,Phones,East,Consumer,35.12,9.1312,0.0,4
2017-10-20,2017,10,October,Furniture,Tables,East,Corporate,284.364,-75.8304,0.4,2
2017-10-20,2017,10,October,Office Supplies,Storage,East,Corporate,665.408,66.5408,0.2,2
2016-12-13,2016,12,December,Technology,Accessories,Central,Corporate,63.88,24.9132,0.0,4
2014-02-12,2014,2,February,Furniture,Chairs,West,Consumer,129.568,-24.294,0.2,2
2016-09-26,2016,9,September,Furniture,Chairs,Central,Consumer,747.558,-96.1146,0.3,3
2016-09-26,2016,9,September,Office Supplies,Envelopes,Central,Consumer,8.928,3.348,0.2,2
2015-12-15,2015,12,December,Office Supplies,Appliances,West,Consumer,103.92,36.372,0.0,4
2015-12-15,2015,12,December,Technology,Accessories,West,Consumer,899.91,377.9622,0.0,9
2015-12-15,2015,12,December,Office Supplies,Binders,West,Consumer,51.312,18.6006,0.2,3
2016-04-22,2016,4,April,Furniture,Furnishings,West,Home Office,23.56,7.068,0.2,5
2016-04-22,2016,4,April,Furniture,Tables,West,Home Office,1272.63,-814.4832,0.5,6
2016-04-22,2016,4,April,Office Supplies,Binders,West,Home Office,28.485,-20.889,0.7,5
2016-04-22,2016,4,April,Office Supplies,Supplies,West,Home Office,185.376,-34.758,0.2,2
2016-04-22,2016,4,April,Office Supplies,Appliances,West,Home Office,78.272,5.8704,0.2,2
2015-01-17,2015,1,January,Furniture,Furnishings,Central,Home Office,254.744,-312.0614,0.6,7
2017-03-31,2017,3,March,Furniture,Bookcases,Central,Corporate,205.3328,-36.2352,0.32,2
2016-12-16,2016,12,December,Office Supplies,Binders,Central,Consumer,4.788,-7.9002,0.8,3
2015-12-20,2015,12,December,Office Supplies,Paper,East,Corporate,55.48,26.6304,0.0,1
2014-11-09,2014,11,November,Office Supplies,Storage,West,Consumer,340.92,3.4092,0.0,3
2014-11-09,2014,11,November,Furniture,Bookcases,West,Consumer,222.666,10.4784,0.15,2
2014-11-09,2014,11,November,Technology,Phones,West,Consumer,703.968,87.996,0.2,4
2014-11-09,2014,11,November,Office Supplies,Storage,West,Consumer,92.52,24.9804,0.0,6
2014-11-09,2014,11,November,Office Supplies,Paper,West,Consumer,62.65,28.819,0.0,7
2014-11-09,2014,11,November,Office Supplies,Paper,West,Consumer,94.85,45.528,0.0,5
2016-07-12,2016,7,July,Technology,Phones,West,Corporate,95.76,7.182,0.2,6
2016-10-27,2016,10,October,Furniture,Furnishings,East,Consumer,40.2,19.296,0.0,3
2016-06-26,2016,6,June,Office Supplies,Art,East,Corporate,14.7,6.615,0.0,5
2016-06-26,2016,6,June,Office Supplies,Storage,East,Corporate,704.25,84.51,0.0,5
2014-10-06,2014,10,October,Technology,Accessories,West,Consumer,9.09,1.9089,0.0,3
2014-07-22,2014,7,July,Office Supplies,Art,East,Consumer,5.96,1.6688,0.0,2
2014-07-22,2014,7,July,Technology,Accessories,East,Consumer,159.98,57.5928,0.0,2
2017-06-10,2017,6,June,Office Supplies,Labels,West,Home Office,29.6,14.8,0.0,2
2017-06-10,2017,6,June,Furniture,Bookcases,West,Home Office,514.165,-30.245,0.15,5
2017-06-10,2017,6,June,Technology,Phones,West,Home Office,279.96,17.4975,0.2,5
2014-10-29,2014,10,October,Technology,Phones,Central,Consumer,2735.952,341.994,0.2,6
2014-06-09,2014,6,June,Technology,Phones,Central,Home Office,7.992,0.5994,0.2,1
2014-06-09,2014,6,June,Technology,Accessories,Central,Home Office,63.984,10.3974,0.2,2
2014-06-09,2014,6,June,Office Supplies,Art,Central,Home Office,70.368,6.1572,0.2,2
2014-09-14,2014,9,September,Office Supplies,Storage,East,Consumer,449.15,8.983,0.0,5
2014-09-14,2014,9,September,Office Supplies,Envelopes,East,Consumer,11.07,5.0922,0.0,3
2016-05-09,2016,5,May,Technology,Accessories,West,Consumer,93.98,13.1572,0.0,2
2016-03-18,2016,3,March,Furniture,Tables,South,Consumer,189.882,-94.941,0.4,3
2015-12-27,2015,12,December,Office Supplies,Envelopes,South,Consumer,105.42,51.6558,0.0,2
2016-07-25,2016,7,July,Office Supplies,Binders,West,Consumer,119.616,40.3704,0.2,8
2016-07-25,2016,7,July,Furniture,Furnishings,West,Consumer,255.76,81.8432,0.0,4
2016-07-25,2016,7,July,Furniture,Chairs,West,Consumer,241.568,18.1176,0.2,2
2016-07-25,2016,7,July,Furniture,Furnishings,West,Consumer,69.3,22.869,0.0,9
2016-05-30,2016,5,May,Office Supplies,Binders,West,Corporate,22.62,-15.08,0.7,2
2016-05-30,2016,5,May,Office Supplies,Binders,West,Corporate,14.952,-11.9616,0.7,2
2016-05-30,2016,5,May,Furniture,Chairs,West,Corporate,801.568,50.098,0.2,2
2016-05-30,2016,5,May,Office Supplies,Binders,West,Corporate,2.376,-1.9008,0.7,3
2016-05-30,2016,5,May,Office Supplies,Paper,West,Corporate,32.792,11.8871,0.2,1
2017-11-12,2017,11,November,Office Supplies,Binders,East,Corporate,15.92,5.373,0.2,5
2015-03-16,2015,3,March,Office Supplies,Art,South,Consumer,2.74,0.7398,0.0,1
2015-03-16,2015,3,March,Office Supplies,Art,South,Consumer,8.34,2.1684,0.0,3
2015-03-16,2015,3,March,Office Supplies,Storage,South,Consumer,46.74,11.685,0.0,3
2015-03-16,2015,3,March,Office Supplies,Binders,South,Consumer,6354.95,3177.475,0.0,5
2017-11-26,2017,11,November,Furniture,Furnishings,Central,Consumer,126.3,40.416,0.0,3
2017-11-26,2017,11,November,Technology,Accessories,Central,Consumer,38.04,12.1728,0.0,2
2016-10-20,2016,10,October,Office Supplies,Art,East,Consumer,7.152,0.7152,0.2,3
2017-12-21,2017,12,December,Office Supplies,Art,West,Consumer,6.63,1.7901,0.0,3
2017-12-21,2017,12,December,Office Supplies,Art,West,Consumer,5.88,1.7052,0.0,2
2017-01-22,2017,1,January,Technology,Copiers,West,Home Office,2999.95,1379.977,0.0,5
2017-01-22,2017,1,January,Office Supplies,Storage,West,Home Office,51.45,13.8915,0.0,3
2017-01-22,2017,1,January,Office Supplies,Paper,West,Home Office,11.96,5.382,0.0,2
2017-01-22,2017,1,January,Office Supplies,Storage,West,Home Office,1126.02,56.301,0.0,3
2015-03-22,2015,3,March,Technology,Accessories,Central,Consumer,18.392,5.2877,0.2,1
2015-03-22,2015,3,March,Office Supplies,Storage,Central,Consumer,129.568,-25.9136,0.2,2
2015-03-22,2015,3,March,Office Supplies,Binders,Central,Consumer,14.112,-21.168,0.8,9
2017-01-23,2017,1,January,Furniture,Tables,Central,Corporate,210.98,21.098,0.0,2
2016-05-21,2016,5,May,Technology,Phones,West,Consumer,55.176,-12.4146,0.2,3
2016-05-21,2016,5,May,Technology,Accessories,West,Consumer,66.26,27.1666,0.0,2
2015-12-26,2015,12,December,Office Supplies,Fasteners,East,Consumer,22.2,10.434,0.0,5
2017-10-21,2017,10,October,Furniture,Chairs,South,Home Office,683.952,42.747,0.2,3
2017-10-21,2017,10,October,Furniture,Furnishings,South,Home Office,45.696,5.1408,0.2,3
2015-09-03,2015,9,September,Office Supplies,Storage,East,Consumer,36.336,-7.2672,0.2,3
2015-09-03,2015,9,September,Office Supplies,Supplies,East,Consumer,666.248,-149.9058,0.2,1
2015-09-03,2015,9,September,Office Supplies,Envelopes,East,Consumer,52.512,19.692,0.2,6
2015-11-07,2015,11,November,Furniture,Chairs,West,Corporate,190.72,11.92,0.2,1
2017-09-07,2017,9,September,Furniture,Furnishings,West,Consumer,47.94,2.397,0.0,3
2016-05-29,2016,5,May,Technology,Phones,South,Consumer,979.95,274.386,0.0,5
2016-05-29,2016,5,May,Office Supplies,Binders,South,Consumer,22.75,11.375,0.0,5
2016-07-10,2016,7,July,Office Supplies,Storage,West,Consumer,16.768,1.4672,0.2,2
